CustomerKey,CustomerName,TotalSpent,AvgOrderValue,TotalOrders,CLV_Profit,Num_purchases,lAST_PURCHASE_DATE,Recency
28634,Nathan Mitchell,126.95,25.39,5,54.5305,5,23-01-2014,5
14344,Kurt Xie,126.95,25.39,5,54.5305,3,22-12-2013,37
14522,Omar Zheng,126.95,25.39,5,58.0905,4,24-09-2013,126
14518,Ann Mehta,126.95,25.39,5,54.5305,3,01-08-2013,180
15236,Brandy Kapoor,126.95,25.39,5,54.5305,3,02-06-2013,240
17491,Kyle Hall,126.94,25.388,5,79.4643,3,01-01-2014,27
18263,Karla Jai,126.94,25.388,5,79.4643,4,04-12-2013,55
17481,Emma Watson,126.94,25.388,5,79.4643,3,03-05-2013,270
23060,Isabella Long,126.93,21.155,6,79.458,6,31-05-2013,242
18280,Jimmy Alonso,126.56,25.312,5,59.4304,3,22-12-2013,37
15711,Jeffery Liang,126.56,25.312,5,59.4304,3,05-07-2013,207
20974,George Subram,126.28,42.0933,3,79.0512,3,02-07-2013,210
26407,Ashley Davis,126.28,42.0933,3,79.0512,3,02-03-2013,332
20941,Arturo Guo,126.28,42.0933,3,79.0512,3,21-02-2013,341
11148,Ross Vazquez,126.24,21.04,6,57.646,3,03-12-2013,56
17801,Shannon He,125.93,20.9883,6,57.452,6,23-11-2013,66
24944,Whitney Garcia,125.57,31.3925,4,57.2267,4,30-03-2013,304
13008,Alberto Muñoz,125.51,15.6887,8,78.569,3,17-12-2013,42
14878,Marcus Murphy,125.46,31.365,4,78.5379,4,21-04-2013,282
16848,Jessica Thomas,125.45,31.3625,4,78.5316,2,19-01-2014,9
11179,Molly Rodriguez,125.44,20.9066,6,78.5253,3,09-01-2014,19
19015,Thomas Griffin,125.43,20.905,6,78.519,4,10-05-2013,263
20404,Jorge Yang,124.99,62.495,2,78.2437,2,11-01-2014,17
14564,Chloe Bailey,124.99,62.495,2,78.2437,2,19-12-2013,40
14548,Maria Turner,124.99,62.495,2,78.2437,2,01-11-2013,88
23279,Edward Johnson,124.99,62.495,2,78.2437,2,28-10-2013,92
17675,Rosa Li,124.99,62.495,2,78.2437,2,27-10-2013,93
16217,Amanda Gonzales,124.99,62.495,2,78.2437,2,29-08-2013,152
22349,Mason Morris,124.99,62.495,2,78.2437,2,17-08-2013,164
14748,Don Roessler,124.99,62.495,2,78.2437,2,31-07-2013,181
16993,Russell Rai,124.99,62.495,2,78.2437,2,25-06-2013,217
17444,Bailey Cox,124.99,62.495,2,78.2437,2,13-06-2013,229
15514,Angela Ramirez,124.99,62.495,2,78.2437,2,27-05-2013,246
15981,Gabriel Powell,124.99,62.495,2,78.2437,2,04-05-2013,269
15774,Natalie Kelly,124.99,62.495,2,78.2437,2,08-04-2013,295
15156,Dylan Foster,124.99,62.495,2,78.2437,2,26-03-2013,308
18364,Eduardo Gray,124.99,62.495,2,78.2437,2,10-03-2013,324
17379,Alexandra Morgan,124.99,62.495,2,78.2437,2,07-03-2013,327
14579,Luis Henderson,124.99,62.495,2,78.2437,2,03-03-2013,331
16777,Cameron Simmons,124.99,62.495,2,78.2437,2,24-02-2013,338
11844,Michele Alvarez,124.97,31.2425,4,58.4351,3,11-01-2014,17
11857,Isabella Young,124.97,31.2425,4,58.4351,3,05-12-2013,54
11847,Cassidy Diaz,124.97,31.2425,4,58.4351,3,15-11-2013,74
11832,Zoe Murphy,124.97,31.2425,4,58.4351,3,09-09-2013,141
11852,Kyle Russell,124.97,31.2425,4,58.4351,3,02-09-2013,148
16600,Janet Suarez,124.97,31.2425,4,58.4351,4,16-05-2013,257
12439,Megan Bennett,124.97,31.2425,4,58.4351,4,25-03-2013,309
12821,Cesar McDonald,124.94,17.8485,7,78.2122,4,12-12-2013,47
21283,Orlando Jiménez,124.94,24.988,5,53.2723,5,14-04-2013,289
13267,Matthew Moore,124.93,15.6162,8,78.2059,3,06-01-2014,22
18685,Sean Rogers,124.46,31.115,4,77.9119,2,14-12-2013,45
21767,Mariah Ramirez,124.45,24.89,5,58.1095,5,03-08-2013,178
21574,Fernando Lewis,124.45,24.89,5,58.1095,5,12-02-2013,350
12195,Erin Morris,124.41,24.882,5,77.8806,4,27-07-2013,185
13981,Joy Carlson,124.21,24.842,5,56.3753,3,20-07-2013,192
24542,Arturo Liang,123.99,61.995,2,77.6177,2,03-12-2013,56
24107,Jonathan Jenkins,123.99,61.995,2,77.6177,2,02-11-2013,87
26865,Tabitha Martinez,123.99,61.995,2,77.6177,2,19-02-2013,343
18503,Timothy Peterson,123.98,61.99,2,56.2314,2,25-01-2014,3
26374,Bradley Pal,123.98,61.99,2,56.2314,2,20-01-2014,8
18965,Richard Turner,123.98,61.99,2,56.2314,2,19-01-2014,9
27349,Sheila Diaz,123.98,61.99,2,56.2314,2,10-01-2014,18
27516,Charles Murphy,123.98,61.99,2,56.2314,2,02-01-2014,26
26772,Jamie Hu,123.98,61.99,2,56.2314,2,01-01-2014,27
22149,Gregory Shen,123.98,61.99,2,56.2314,2,30-12-2013,29
19885,Isaac Turner,123.98,61.99,2,56.2314,2,29-12-2013,30
18941,Philip Torres,123.98,61.99,2,56.2314,2,25-12-2013,34
19848,Bryant Malhotra,123.98,61.99,2,56.2314,2,20-12-2013,39
20762,Jennifer King,123.98,61.99,2,56.2314,2,15-12-2013,44
26755,Brendan Jai,123.98,61.99,2,56.2314,2,14-12-2013,45
26427,Alicia Xie,123.98,61.99,2,56.2314,2,20-11-2013,69
28550,Wayne Andersen,123.98,61.99,2,56.2314,2,11-11-2013,78
18994,Jackson Allen,123.98,61.99,2,56.2314,2,06-11-2013,83
27147,Melvin Nara,123.98,61.99,2,56.2314,2,05-11-2013,84
19229,David Robinson,123.98,61.99,2,56.2314,2,27-10-2013,93
26672,Kelli Sharma,123.98,61.99,2,56.2314,2,26-10-2013,94
19819,Andrew Brown,123.98,61.99,2,56.2314,2,24-10-2013,96
20338,Anna James,123.98,61.99,2,56.2314,2,21-10-2013,99
13506,Willie Guo,123.98,61.99,2,56.2314,2,03-10-2013,117
19228,Morgan Ramirez,123.98,61.99,2,56.2314,2,20-09-2013,130
18934,Jeremiah Moore,123.98,61.99,2,56.2314,2,18-09-2013,132
19816,Lucas Brown,123.98,61.99,2,56.2314,2,11-09-2013,139
19020,Jack Flores,123.98,61.99,2,56.2314,2,28-08-2013,153
20379,Brittney Chen,123.98,61.99,2,56.2314,2,05-08-2013,176
19804,Cameron Foster,123.98,61.99,2,56.2314,2,01-08-2013,180
26759,Hailey Allen,123.98,61.99,2,56.2314,2,16-07-2013,196
19882,Richard Phillips,123.98,61.99,2,56.2314,2,14-07-2013,198
19715,Elijah Parker,123.98,61.99,2,56.2314,2,13-07-2013,199
18753,James Moore,123.98,61.99,2,56.2314,2,09-07-2013,203
18542,Dustin She,123.98,61.99,2,56.2314,2,08-07-2013,204
19149,Sean Parker,123.98,61.99,2,56.2314,2,08-07-2013,204
26143,Michele Mehta,123.98,61.99,2,56.2314,2,04-07-2013,208
18844,Dalton Hernandez,123.98,61.99,2,56.2314,2,21-06-2013,221
20763,Lucas Carter,123.98,61.99,2,56.2314,2,19-06-2013,223
27351,Jenny Liang,123.98,61.99,2,56.2314,2,05-06-2013,237
19851,Louis Pal,123.98,61.99,2,56.2314,2,02-06-2013,240
22964,Eric Hayes,123.98,61.99,2,56.2314,2,27-05-2013,246
26669,Curtis Zeng,123.98,61.99,2,56.2314,2,15-05-2013,258
22405,Leonard Becker,123.98,61.99,2,56.2314,2,07-05-2013,266
27518,Stefanie Perez,123.98,61.99,2,56.2314,2,06-05-2013,267
20358,Brian Murphy,123.98,61.99,2,56.2314,2,03-05-2013,270
20184,Jessica Richardson,123.98,61.99,2,56.2314,2,26-04-2013,277
26432,Isabel Simmons,123.98,61.99,2,56.2314,2,26-04-2013,277
18888,Devin Powell,123.98,61.99,2,56.2314,2,24-04-2013,279
20748,Stephanie Watson,123.98,61.99,2,56.2314,2,16-04-2013,287
20290,Austin Simmons,123.98,61.99,2,56.2314,2,09-04-2013,294
26664,Amy Zhu,123.98,61.99,2,56.2314,2,27-03-2013,307
28475,Bruce Ramos,123.98,61.99,2,56.2314,2,25-03-2013,309
26163,Autumn Cai,123.98,61.99,2,56.2314,2,24-03-2013,310
28444,Pedro Sai,123.98,61.99,2,56.2314,2,20-03-2013,314
27393,Sierra Hernandez,123.98,61.99,2,56.2314,2,12-03-2013,322
18584,Haley Evans,123.98,61.99,2,56.2314,2,08-03-2013,326
19643,Jacqueline Watson,123.98,61.99,2,56.2314,2,17-02-2013,345
22167,Colleen Yang,123.98,61.99,2,56.2314,2,10-02-2013,352
17059,Louis Chen,123.96,30.99,4,56.2188,3,08-12-2013,51
18715,Rafael Rai,123.96,30.99,4,56.2188,3,05-12-2013,54
21967,Charles Sanders,123.96,30.99,4,56.2188,4,30-11-2013,59
17072,Kaitlin Kapoor,123.96,30.99,4,57.8028,2,25-11-2013,64
18763,Julie Chander,123.96,30.99,4,56.2188,3,07-11-2013,82
17060,Gerald Sanz,123.96,30.99,4,56.2188,3,14-09-2013,136
17053,Deanna Raman,123.96,30.99,4,56.2188,3,13-09-2013,137
23977,Gail Butler,123.96,30.99,4,77.5988,4,02-08-2013,179
21640,Charles Cooper,123.96,30.99,4,56.2188,4,20-07-2013,192
20798,Mathew Munoz,123.96,30.99,4,56.2188,4,09-07-2013,203
21522,Morgan Bryant,123.96,30.99,4,56.2188,4,02-07-2013,210
17251,Tonya Nara,123.96,30.99,4,56.2188,3,11-06-2013,231
23936,Monique Vazquez,123.96,30.99,4,77.5988,4,01-06-2013,241
21188,Clifford Sanchez,123.96,30.99,4,56.2188,4,30-05-2013,243
21207,Vincent Li,123.96,30.99,4,56.2188,4,25-05-2013,248
23171,Ethan Griffin,123.96,30.99,4,56.2188,4,07-05-2013,266
17070,Margaret Huang,123.96,30.99,4,56.2188,3,20-02-2013,342
11051,Daniel Johnson,123.95,24.79,5,54.2365,3,01-01-2014,27
26282,Leonard Jai,123.95,24.79,5,54.2365,5,19-12-2013,40
17337,Marcus Davis,123.91,17.7014,7,77.5675,4,31-10-2013,89
11725,Jose Li,123.91,24.782,5,56.1876,4,02-05-2013,271
11118,Alvin Zeng,123.8,15.475,8,77.4986,4,26-01-2014,2
19215,Edward Hall,123.48,41.16,3,77.2984,3,26-10-2013,94
23438,Toni Vance,123.48,41.16,3,77.2984,3,17-09-2013,133
27932,Leslie Diaz,123.48,41.16,3,77.2984,3,09-08-2013,172
27772,Darrell Goel,123.48,41.16,3,77.2984,3,07-03-2013,327
18109,Samuel Campbell,123.48,41.16,3,77.2984,3,23-02-2013,339
14535,Dustin Anand,123.47,41.1566,3,77.2921,2,17-03-2013,317
12304,Alejandro Zhou,123.45,24.69,5,52.3395,3,28-12-2013,31
15138,Monique Hernandez,123.45,24.69,5,77.2795,4,26-10-2013,94
15222,Cynthia Patel,123.45,24.69,5,77.2795,4,26-10-2013,94
17303,Terrence Tang,123.45,24.69,5,77.2795,4,09-09-2013,141
15239,Sergio Rodriguez,123.45,24.69,5,77.2795,3,05-08-2013,176
11621,Leah She,123.24,20.54,6,53.7921,5,30-10-2013,90
17708,Timothy Sneath,122.96,24.592,5,76.9728,3,19-01-2014,9
15730,Philip Dominguez,122.96,30.74,4,52.0328,3,28-10-2013,92
27284,Danielle Bailey,122.96,30.74,4,55.5928,4,24-05-2013,249
16296,Sydney White,122.95,24.59,5,53.6105,5,02-12-2013,57
29243,Jared Torres,122.95,24.59,5,53.6105,5,25-10-2013,95
14314,Katherine Cooper,122.95,24.59,5,53.6105,3,09-08-2013,172
11114,Leslie Moreno,122.89,17.5557,7,76.9289,3,26-12-2013,33
13860,Olivia Watson,122.84,15.355,8,76.8976,3,19-01-2014,9
18707,Marshall She,122.76,30.69,4,76.8477,3,15-09-2013,135
14370,Meghan Dominguez,122.56,20.4266,6,76.7224,3,25-07-2013,187
15124,Wendy Hernandez,122.44,20.4066,6,55.2672,5,23-05-2013,250
12064,John White,122.42,24.484,5,56.8388,3,28-11-2013,61
14502,Katelyn Wright,122.26,24.452,5,76.5346,2,29-09-2013,121
11699,Chase Peterson,122.25,24.45,5,51.5884,3,09-08-2013,172
11023,Seth Edwards,122.24,20.3733,6,55.1421,4,14-01-2014,14
19098,Xavier Evans,122.24,24.448,5,51.5821,4,12-12-2013,47
11304,Julia Garcia,122.21,24.442,5,76.5034,4,22-04-2013,281
17360,Kyle Lal,122.18,17.4542,7,56.6885,3,15-12-2013,44
13338,Jada Carter,121.94,24.388,5,56.5383,5,26-01-2014,2
18637,Thomas Sharma,121.94,24.388,5,76.3343,4,26-10-2013,94
23475,Richard Martin,121.94,24.388,5,76.3343,5,09-07-2013,203
26376,Anthony Martinez,121.93,20.3216,6,76.328,6,18-10-2013,102
13785,Clayton She,121.83,15.2287,8,76.2653,5,17-06-2013,225
24964,Samantha Anderson,121.57,30.3925,4,56.3067,4,17-01-2014,11
24508,Alex Phillips,121.57,30.3925,4,56.3067,4,16-10-2013,104
25896,Marissa Coleman,121.57,30.3925,4,56.3067,4,25-06-2013,217
14176,Mindy Rai,121.57,30.3925,4,56.3067,4,10-06-2013,232
24236,Isabella Nelson,121.57,30.3925,4,56.3067,4,04-05-2013,269
14274,Edward Williams,121.56,20.26,6,76.0964,3,29-12-2013,30
21991,Teresa Gill,121.45,24.29,5,76.0276,5,22-01-2014,6
11731,Tanya Gill,121.45,24.29,5,76.0276,4,04-08-2013,177
13121,Latasha Jimenez,121.25,24.25,5,75.9023,2,06-09-2013,144
14016,Mary Sandidge,121.06,24.212,5,75.7834,3,05-09-2013,145
22205,Bobby Saunders,120.48,40.16,3,75.4205,3,20-07-2013,192
23522,Sydney Green,120.47,40.1566,3,75.4142,3,11-04-2013,292
12793,Jessie Guo,120.47,40.1566,3,75.4142,3,19-02-2013,343
20144,Roger Lin,120.46,30.115,4,75.4079,4,29-12-2013,30
19375,Omar Anand,120.46,30.115,4,75.4079,4,16-04-2013,287
23029,Ian Ross,120.46,30.115,4,75.4079,4,03-04-2013,300
14724,Dylan Robinson,120.41,12.041,10,75.3764,4,11-01-2014,17
28616,Sarah Harris,120,120,1,75.12,1,03-12-2013,56
19893,Evan Baker,119.98,59.99,2,55.3114,2,28-01-2014,0
19226,Neil Carlson,119.98,59.99,2,55.3114,2,23-01-2014,5
15113,Robert Smith,119.98,59.99,2,55.3114,2,19-01-2014,9
28466,Marco Chandra,119.98,59.99,2,55.3114,2,08-01-2014,20
18891,Megan James,119.98,59.99,2,55.3114,2,31-12-2013,28
18834,Ana Foster,119.98,59.99,2,55.3114,2,28-12-2013,31
19840,Jessica James,119.98,59.99,2,55.3114,2,28-12-2013,31
19850,Jeremiah Hill,119.98,59.99,2,55.3114,2,23-12-2013,36
19236,Chloe Phillips,119.98,59.99,2,55.3114,2,19-12-2013,40
19668,Erick Patel,119.98,59.99,2,55.3114,2,18-12-2013,41
19234,Micah Zheng,119.98,59.99,2,55.3114,2,11-12-2013,48
28581,Allison Collins,119.98,59.99,2,55.3114,2,02-12-2013,57
11791,Chase Morgan,119.98,39.9933,3,55.3114,2,01-12-2013,58
18830,Kristine Ortega,119.98,59.99,2,55.3114,2,17-11-2013,72
20311,Cole Bell,119.98,59.99,2,55.3114,2,17-11-2013,72
28027,Destiny Hughes,119.98,59.99,2,55.3114,2,07-11-2013,82
28121,Julia Robinson,119.98,59.99,2,55.3114,2,06-11-2013,83
28476,Bradley Xie,119.98,59.99,2,55.3114,2,04-11-2013,85
20292,Katherine Ross,119.98,59.99,2,55.3114,2,30-10-2013,90
19734,Natalie Weisman,119.98,59.99,2,55.3114,2,27-10-2013,93
19868,Kyle Jenkins,119.98,59.99,2,55.3114,2,27-10-2013,93
18995,Melissa Gray,119.98,59.99,2,55.3114,2,24-10-2013,96
27725,Samuel Sharma,119.98,59.99,2,55.3114,2,24-10-2013,96
18690,Carlos Rivera,119.98,59.99,2,55.3114,2,17-10-2013,103
19235,Kayla Bennett,119.98,59.99,2,55.3114,2,14-10-2013,106
19853,Ricky Ramos,119.98,59.99,2,55.3114,2,11-10-2013,109
29351,Jason Hall,119.98,59.99,2,55.3114,2,11-10-2013,109
20022,Arthur Perry,119.98,59.99,2,55.3114,2,07-10-2013,113
18588,Isabella Rogers,119.98,59.99,2,55.3114,2,03-10-2013,117
18765,Noah Shan,119.98,59.99,2,55.3114,2,02-10-2013,118
20203,Roy Blanco,119.98,59.99,2,55.3114,2,22-09-2013,128
20351,Maria Gonzalez,119.98,59.99,2,55.3114,2,20-09-2013,130
18828,Morgan Wright,119.98,59.99,2,55.3114,2,15-09-2013,135
20294,Julia Davis,119.98,59.99,2,55.3114,2,13-09-2013,137
28045,Zachary Thomas,119.98,59.99,2,55.3114,2,07-09-2013,143
19700,Gabriel Hall,119.98,59.99,2,55.3114,2,30-08-2013,151
19806,Nancy Perez,119.98,59.99,2,55.3114,2,26-08-2013,155
18612,Alyssa Flores,119.98,59.99,2,55.3114,2,20-08-2013,161
20328,Sierra Carter,119.98,59.99,2,55.3114,2,18-08-2013,163
19012,Oscar Bryant,119.98,59.99,2,55.3114,2,11-08-2013,170
18822,Gregory Ferrier,119.98,59.99,2,55.3114,2,10-08-2013,171
19777,Jonathan Thomas,119.98,59.99,2,55.3114,2,28-07-2013,184
19888,Carson Washington,119.98,59.99,2,55.3114,2,24-07-2013,188
28722,Carmen Stone,119.98,59.99,2,55.3114,2,24-07-2013,188
20271,Barry Fernandez,119.98,59.99,2,55.3114,2,17-07-2013,195
19890,Lee Alvarez,119.98,59.99,2,55.3114,2,17-07-2013,195
19688,Timothy Baker,119.98,59.99,2,55.3114,2,09-07-2013,203
19245,Isaiah King,119.98,59.99,2,55.3114,2,06-07-2013,206
11792,Alexia Perry,119.98,39.9933,3,55.3114,2,30-06-2013,212
28546,Alisha Xu,119.98,59.99,2,55.3114,2,29-06-2013,213
13672,Benjamin Davis,119.98,59.99,2,55.3114,2,27-06-2013,215
19712,Eric Phillips,119.98,59.99,2,55.3114,2,19-06-2013,223
19834,Johnny Sharma,119.98,59.99,2,55.3114,2,15-06-2013,227
18992,David Perry,119.98,59.99,2,55.3114,2,13-06-2013,229
15109,Meghan Carlson,119.98,59.99,2,55.3114,2,13-06-2013,229
20307,Natalie Blue,119.98,59.99,2,55.3114,2,09-06-2013,233
27734,Aaron McDonald,119.98,59.99,2,55.3114,2,05-06-2013,237
20125,Natalie Clark,119.98,59.99,2,55.3114,2,29-05-2013,244
19660,Devin Hill,119.98,59.99,2,55.3114,2,29-05-2013,244
12525,Chelsea Rodriguez,119.98,59.99,2,55.3114,2,25-05-2013,248
18590,Valerie Sun,119.98,59.99,2,55.3114,2,22-05-2013,251
13573,Edwin Pal,119.98,59.99,2,55.3114,2,13-05-2013,260
28495,Catherine Morgan,119.98,59.99,2,55.3114,2,07-05-2013,266
18676,Jesse Young,119.98,59.99,2,55.3114,2,05-05-2013,268
20741,Jocelyn Foster,119.98,59.99,2,55.3114,2,24-04-2013,279
28539,Barbara Zhou,119.98,59.99,2,55.3114,2,12-04-2013,291
18602,Patrick Ramirez,119.98,59.99,2,55.3114,2,10-04-2013,293
20120,Fernando Hughes,119.98,59.99,2,55.3114,2,09-04-2013,294
20129,Nicole Stewart,119.98,59.99,2,55.3114,2,04-04-2013,299
21233,Christopher Smith,119.98,59.99,2,55.3114,2,04-04-2013,299
26668,Toni Madan,119.98,59.99,2,55.3114,2,04-04-2013,299
18799,Jacob Lewis,119.98,59.99,2,55.3114,2,04-04-2013,299
18786,Dustin Chande,119.98,59.99,2,55.3114,2,03-04-2013,300
18809,Jason King,119.98,59.99,2,55.3114,2,01-04-2013,302
28600,Destiny Clark,119.98,59.99,2,55.3114,2,30-03-2013,304
18807,Spencer Bennett,119.98,59.99,2,55.3114,2,27-03-2013,307
18752,Samantha Walker,119.98,59.99,2,55.3114,2,22-03-2013,312
21240,Aaron Jenkins,119.98,59.99,2,55.3114,2,20-03-2013,314
18521,Meghan Rowe,119.98,59.99,2,55.3114,2,18-03-2013,316
28460,Nathan Powell,119.98,59.99,2,55.3114,2,15-03-2013,319
19025,Aaron Roberts,119.98,59.99,2,55.3114,2,14-03-2013,320
20344,Ashlee Anand,119.98,59.99,2,55.3114,2,08-03-2013,326
15356,Dawn Jai,119.98,59.99,2,55.3114,2,07-03-2013,327
18591,Eduardo Nelson,119.98,59.99,2,55.3114,2,06-03-2013,328
20116,Hannah Bryant,119.98,59.99,2,55.3114,2,04-03-2013,330
20115,Megan Jones,119.98,59.99,2,55.3114,2,03-03-2013,331
15105,Tina Rana,119.98,59.99,2,55.3114,2,02-03-2013,332
19728,Wyatt Edwards,119.98,59.99,2,55.3114,2,28-02-2013,334
13568,Max Jimenez,119.98,59.99,2,55.3114,2,18-02-2013,344
21234,Brianna Rivera,119.98,59.99,2,55.3114,2,18-02-2013,344
20378,Nathan Jai,119.98,59.99,2,55.3114,2,15-02-2013,347
12506,Preston Sanchez,119.98,59.99,2,55.3114,2,11-02-2013,351
27283,Jamie Hernandez,119.98,59.99,2,55.3114,2,09-02-2013,353
18583,Luis Kumar,119.98,59.99,2,55.3114,2,08-02-2013,354
19168,Nathan Kumar,119.98,59.99,2,55.3114,2,03-02-2013,359
18987,Hunter Adams,119.98,59.99,2,55.3114,2,30-01-2013,363
22305,Anne Carlson,119.96,29.99,4,55.2988,4,05-01-2014,23
22813,Jerry Deng,119.96,29.99,4,55.2988,4,27-10-2013,93
22738,Haley Diaz,119.96,29.99,4,55.2988,4,16-10-2013,104
23062,Natalie Reed,119.96,29.99,4,55.2988,4,13-10-2013,107
20504,Rakesh Tangirala,119.96,29.99,4,55.2988,4,05-09-2013,145
20937,Natalie Williams,119.96,29.99,4,55.2988,4,04-09-2013,146
21786,Alexis Bennett,119.96,29.99,4,55.2988,4,29-08-2013,152
21513,Stacey Xu,119.96,29.99,4,55.2988,4,20-08-2013,161
23693,Jacqueline Jenkins,119.96,29.99,4,55.2988,4,13-07-2013,199
23333,Steve Sun,119.96,29.99,4,55.2988,4,12-07-2013,200
20916,Kathleen Carlson,119.96,29.99,4,55.2988,4,17-06-2013,225
20597,Carly Beck,119.96,29.99,4,55.2988,4,10-06-2013,232
11691,Kaitlyn Wilson,119.96,29.99,4,53.7149,3,19-05-2013,254
19383,Roger Nath,119.96,29.99,4,55.2988,4,06-03-2013,328
16208,Ruth Chandra,119.96,29.99,4,55.2988,4,04-03-2013,330
23188,Austin Jai,119.96,29.99,4,55.2988,4,26-02-2013,336
20138,Kendra Moreno,119.96,29.99,4,55.2988,4,06-02-2013,356
18271,Darrell Yuan,119.95,29.9875,4,50.1486,3,24-12-2013,35
12964,Xavier Russell,119.95,19.9916,6,75.0885,3,16-11-2013,73
17879,Seth Rivera,119.95,23.99,5,55.2925,3,01-11-2013,88
20746,Christina Torres,119.95,23.99,5,55.2925,3,09-07-2013,203
12204,Bradley Jai,119.93,17.1328,7,75.076,4,22-06-2013,220
17495,Corey Sharma,119.91,29.9775,4,75.0636,2,08-10-2013,112
12138,Colin Jai,119.91,23.982,5,55.2676,4,31-08-2013,150
14765,Kevin Nelson,119.86,19.9766,6,75.0322,3,09-01-2014,19
14371,Jeremiah Lewis,119.86,19.9766,6,75.0322,3,04-01-2014,24
14641,Timothy Turner,119.86,19.9766,6,75.0322,3,16-10-2013,104
11981,Alexandria Howard,119.76,19.96,6,74.9696,3,28-01-2014,0
17347,Sara Stewart,119.72,17.1028,7,74.9445,3,08-11-2013,81
19583,Jake Li,119.45,23.89,5,74.7755,4,14-01-2014,14
12545,Marc Ruiz,119.45,23.89,5,51.4195,4,29-10-2013,91
19618,Ross Johnsen,119.45,23.89,5,71.2155,3,30-07-2013,182
12262,Morgan Sanchez,119.45,23.89,5,51.4195,3,31-03-2013,303
20421,Victoria Alexander,118.97,39.6566,3,53.0951,3,09-05-2013,264
27480,Chloe Parker,118.96,29.74,4,54.6728,4,23-01-2014,5
26396,Terry Black,118.96,29.74,4,54.6728,4,16-01-2014,12
19486,Melanie Price,118.96,29.74,4,54.6728,4,16-01-2014,12
13624,Nicole Long,118.96,29.74,4,74.4688,2,08-01-2014,20
11369,Ashlee Tang,118.96,29.74,4,51.1128,2,27-12-2013,32
15721,Cara Guo,118.96,29.74,4,74.4688,3,06-10-2013,114
12329,Bonnie Shan,118.96,29.74,4,54.6728,3,26-09-2013,124
12563,Alejandro Lin,118.96,29.74,4,54.6728,3,01-07-2013,211
26059,Andrew Anderson,118.96,29.74,4,53.0888,4,14-05-2013,259
26809,Julia Morgan,118.96,29.74,4,54.6728,4,09-05-2013,264
27059,Hunter Perry,118.96,29.74,4,54.6728,4,25-02-2013,337
19817,Morgan Flores,118.94,19.8233,6,74.4562,4,15-10-2013,105
14199,Samuel Anderson,118.94,19.8233,6,74.4562,3,24-08-2013,157
19610,Deborah Andersen,118.94,19.8233,6,74.4562,3,16-08-2013,165
16331,Erin Richardson,118.78,14.8475,8,74.3561,3,21-01-2014,7
11965,Katie She,118.74,19.79,6,49.391,3,01-12-2013,58
18978,Isaiah Morgan,118.73,19.7883,6,74.3248,3,12-09-2013,138
25237,Roger Sun,118.46,29.615,4,52.7758,4,17-01-2014,11
12997,Nina Xie,118.18,14.7725,8,70.4204,3,08-11-2013,81
12140,Oscar Russell,118.17,11.817,10,66.8541,3,29-10-2013,91
14557,Mathew Sanz,117.96,29.49,4,52.4628,3,23-01-2014,5
14521,Rodney Romero,117.96,29.49,4,52.4628,3,13-11-2013,76
17306,Edgar Prasad,117.96,29.49,4,52.4628,3,24-05-2013,249
28866,Aaron Adams,117.96,29.49,4,52.4628,4,28-04-2013,275
11720,Morgan Morris,117.95,19.6583,6,48.8965,5,24-07-2013,188
12357,Susan Lu,117.94,19.6566,6,73.8302,4,11-01-2014,17
16016,Bradley She,117.93,16.8471,7,73.8239,4,14-10-2013,106
12862,Melinda Ortega,117.58,39.1933,3,53.809,3,06-10-2013,114
12603,Cole Reed,117.45,23.49,5,50.1675,4,24-09-2013,126
14208,Eugene Xu,117.43,16.7757,7,69.9509,4,18-07-2013,194
19385,Alisha Lin,116.95,29.2375,4,73.2106,4,01-12-2013,58
14837,Dennis Li,116.95,29.2375,4,53.4146,4,17-11-2013,72
15635,Sheila Martin,116.95,29.2375,4,73.2106,2,12-11-2013,77
11059,Ashlee Andersen,116.93,16.7042,7,48.2579,4,16-03-2013,318
14986,Richard Martinez,116.91,19.485,6,73.1855,3,16-01-2014,12
11843,Christy Nara,116.76,23.352,5,53.2956,3,08-03-2013,326
19584,Terrance Sanchez,116.74,19.4566,6,73.079,3,04-04-2013,299
12311,Stanley Weber,116.43,16.6328,7,69.3249,5,21-12-2013,38
15593,Naomi Martin,116.26,29.065,4,51.3986,2,16-07-2013,196
15735,Lori Blanco,116.25,23.25,5,52.9763,3,07-09-2013,143
11747,Destiny Davis,115.96,28.99,4,51.2109,3,13-10-2013,107
13389,Madison Thomas,115.95,28.9875,4,49.2286,4,30-11-2013,59
18257,Krista Jimenez,115.95,28.9875,4,49.2286,3,18-08-2013,163
19071,Joe Jimenez,115.95,28.9875,4,51.2046,4,03-05-2013,270
16649,Makayla Stewart,115.94,23.188,5,69.0183,4,23-12-2013,36
15606,Marco Prasad,115.93,16.5614,7,44.0719,4,18-08-2013,163
19377,Dominic Chandra,115.92,16.56,7,69.0057,7,20-01-2014,8
15426,Cristina Kumar,115.92,16.56,7,69.0057,6,11-11-2013,78
18314,Eric Perry,115.73,19.2883,6,72.4468,2,03-07-2013,209
18345,Samantha Bryant,115.47,38.49,3,72.2842,2,31-10-2013,89
14542,Alex Ward,115.25,23.05,5,68.5863,3,05-10-2013,115
14836,Peter Chander,115.25,23.05,5,68.5863,3,18-08-2013,163
14809,Max Suarez,115.25,23.05,5,68.5863,3,02-08-2013,179
